"","ENV","STATE","CITY","PED","FAR","FC","HYB","YEAR","REP","FS","CC","WRT","Density","CI","CD","PER","YIELD","SPC1","SPC2","SPC3","SPC4","SPC5","SPC6","WPC1","WPC2","WPC3"
"91","Gruver2018","ILLINOIS","Macomb","NG10.S7","Gruver","JG","ORG5",2018,2,"Animal","Grass","Low","Low","High","Low","Absent",87.5,0.960180257395553,-1.68080912746226,-2.31203158667704,-2.02203598652363,1.15954235953038,-0.221256369554666,4.68556468003838,1.89179843601052,-0.377821708392812
"92","Gruver2018","ILLINOIS","Macomb","P31.A22","Gruver","JG","KEV3",2018,2,"Animal","Grass","Low","Low","High","Low","Absent",107.3,0.96004316348551,-1.68187460132352,-2.309530594628,-2.0221433279435,1.15672140040743,-0.224027992081303,4.68556468003838,1.89179843601052,-0.377821708392812
"93","Wilken2018","ILLINOIS","Ashkum","17.461","Wilken","HW","ORG1",2018,1,"Mix","Legume","Moderate","Medium",NA,NA,NA,90.5,0.154576867461784,-0.387883364220712,-0.138673433818131,-0.175058889080764,0.799747731925671,0.446978157781815,4.49825121910881,1.81529132373614,-0.445305882936832
"94","Wilken2018","ILLINOIS","Ashkum","17.2B24","Wilken","HW","ORG4",2018,1,"Mix","Legume","Moderate","Medium",NA,NA,NA,106.4,0.154439773551741,-0.388948838081972,-0.136172441769093,-0.17516623050063,0.79692677280272,0.444206535255179,4.49825121910881,1.81529132373614,-0.445305882936832
"95","Wilken2018","ILLINOIS","Ashkum","461.2B24","Wilken","HW","ORG2",2018,1,"Mix","Legume","Moderate","Low",NA,NA,NA,42.2,0.154302679641697,-0.390014311943232,-0.133671449720055,-0.175273571920497,0.794105813679769,0.441434912728542,4.49825121910881,1.81529132373614,-0.445305882936832
"96","Wilken2018","ILLINOIS","Ashkum","59R5","Wilken","HW","CHECK1",2018,1,"Mix","Legume","Moderate","Medium",NA,NA,NA,153.6,0.154165585731654,-0.391079785804492,-0.131170457671017,-0.175380913340363,0.791284854556818,0.438663290201906,4.49825121910881,1.81529132373614,-0.445305882936832
"97","Wilken2018","ILLINOIS","Ashkum","F34.A22","Wilken","HW","KEV1",2018,1,"Mix","Legume","Moderate","Medium",NA,NA,NA,126.7,0.154028491821611,-0.392145259665752,-0.128669465621979,-0.17548825476023,0.788463895433867,0.43589166767527,4.49825121910881,1.81529132373614,-0.445305882936832
"98","Wilken2018","ILLINOIS","Ashkum","H69.A22","Wilken","HW","KEV2",2018,1,"Mix","Legume","Moderate","Low",NA,NA,NA,65.4,0.153891397911568,-0.393210733527012,-0.126168473572941,-0.175595596180096,0.785642936310916,0.433120045148634,4.49825121910881,1.81529132373614,-0.445305882936832
"99","Wilken2018","ILLINOIS","Ashkum","NG10.S7","Wilken","HW","ORG5",2018,1,"Mix","Legume","Moderate","Low",NA,NA,NA,124,0.153754304001525,-0.394276207388271,-0.123667481523903,-0.175702937599963,0.782821977187965,0.430348422621997,4.49825121910881,1.81529132373614,-0.445305882936832
"100","Wilken2018","ILLINOIS","Ashkum","P31.A22","Wilken","HW","KEV3",2018,1,"Mix","Legume","Moderate","Medium",NA,NA,NA,100.8,0.153617210091481,-0.395341681249531,-0.121166489474865,-0.175810279019829,0.780001018065014,0.427576800095361,4.49825121910881,1.81529132373614,-0.445305882936832
"101","Wilken2018","ILLINOIS","Ashkum","17.461","Wilken","HW","ORG1",2018,2,"Mix","Legume","Moderate","Medium",NA,NA,NA,87.9,0.153480116181438,-0.396407155110791,-0.118665497425827,-0.175917620439696,0.777180058942063,0.424805177568724,4.49825121910881,1.81529132373614,-0.445305882936832
"102","Wilken2018","ILLINOIS","Ashkum","17.2B24","Wilken","HW","ORG4",2018,2,"Mix","Legume","Moderate","High",NA,NA,NA,152.8,0.153343022271395,-0.397472628972051,-0.116164505376789,-0.176024961859562,0.774359099819112,0.422033555042088,4.49825121910881,1.81529132373614,-0.445305882936832
"103","Wilken2018","ILLINOIS","Ashkum","461.2B24","Wilken","HW","ORG2",2018,2,"Mix","Legume","Moderate","Medium",NA,NA,NA,77.2,0.153205928361352,-0.398538102833311,-0.113663513327751,-0.176132303279429,0.771538140696161,0.419261932515452,4.49825121910881,1.81529132373614,-0.445305882936832
"104","Wilken2018","ILLINOIS","Ashkum","59R5","Wilken","HW","CHECK1",2018,2,"Mix","Legume","Moderate","Medium",NA,NA,NA,87.6,0.153068834451309,-0.399603576694571,-0.111162521278713,-0.176239644699296,0.76871718157321,0.416490309988815,4.49825121910881,1.81529132373614,-0.445305882936832
"105","Wilken2018","ILLINOIS","Ashkum","F34.A22","Wilken","HW","KEV1",2018,2,"Mix","Legume","Moderate","Medium",NA,NA,NA,129,0.152931740541266,-0.400669050555831,-0.108661529229675,-0.176346986119162,0.765896222450259,0.413718687462179,4.49825121910881,1.81529132373614,-0.445305882936832
"106","Wilken2018","ILLINOIS","Ashkum","H69.A22","Wilken","HW","KEV2",2018,2,"Mix","Legume","Moderate","Low",NA,NA,NA,75.9,0.152794646631222,-0.40173452441709,-0.106160537180637,-0.176454327539029,0.763075263327308,0.410947064935543,4.49825121910881,1.81529132373614,-0.445305882936832
"107","Wilken2018","ILLINOIS","Ashkum","NG10.S7","Wilken","HW","ORG5",2018,2,"Mix","Legume","Moderate","Medium",NA,NA,NA,107.7,0.152657552721179,-0.40279999827835,-0.103659545131599,-0.176561668958895,0.760254304204357,0.408175442408906,4.49825121910881,1.81529132373614,-0.445305882936832
"108","Wilken2018","ILLINOIS","Ashkum","P31.A22","Wilken","HW","KEV3",2018,2,"Mix","Legume","Moderate","Low",NA,NA,NA,99.3,0.152520458811136,-0.40386547213961,-0.101158553082561,-0.176669010378762,0.757433345081405,0.40540381988227,4.49825121910881,1.81529132373614,-0.445305882936832
"109","Smith2019","ILLINOIS","Peoria","PHHB9*PHM49","Smith","AS","UIUC1",2019,1,"Mix","Legume","Low","Low","High","High","Absent",122.8,-0.172926291090005,-0.699809600046286,1.09504284935905,0.618149503872958,1.08343561475001,0.416468656582669,1.14630996146399,-2.5461955334414,3.82224662715059
"110","Smith2019","ILLINOIS","Peoria","59R5","Smith","AS","CHECK1",2019,1,"Mix","Legume","Low","Low","High","High","Absent",128.9,-0.231941618798747,-0.648707551358639,0.958085710787591,0.656219066887498,0.935205238517924,0.521485845746012,1.14630996146399,-2.5461955334414,3.82224662715059
"111","Smith2019","ILLINOIS","Peoria","PHW52*LH185","Smith","AS","UIUC7",2019,1,"Mix","Legume","Low","Low","High","High","Absent",93.5,-0.301102849004946,-0.713566902733311,0.856011588949971,0.71370672876901,0.849160372276165,0.599245980039513,1.14630996146399,-2.5461955334414,3.82224662715059
"112","Smith2019","ILLINOIS","Peoria","PHHB9*PHW30","Smith","AS","UIUC3",2019,1,"Mix","Legume","Low","Low","High","High","Absent",114.8,-0.315729466608089,-0.844602106823247,0.792158787323298,0.749168207040864,0.728262138689712,0.563840865992973,1.14630996146399,-2.5461955334414,3.82224662715059
"113","Smith2019","ILLINOIS","Peoria","17.461","Smith","AS","ORG1",2019,1,"Mix","Legume","Low","Low","High","High","Absent",123.3,-0.117782869548427,-0.56521338268608,1.14938196209431,0.678895955692325,1.04122660707607,0.469081849504602,1.14630996146399,-2.5461955334414,3.82224662715059
"114","Smith2019","ILLINOIS","Peoria","PHHB9*PHR63","Smith","AS","UIUC2",2019,1,"Mix","Legume","Low","Medium","High","High","Absent",184.1,-0.0179419501143917,-0.861512010792321,1.15067865904821,0.487797058783643,1.38749401614907,0.125817593170449,1.14630996146399,-2.5461955334414,3.82224662715059
"115","Smith2019","ILLINOIS","Peoria","17.2B241","Smith","AS","ORG4",2019,1,"Mix","Legume","Low","Low","High","High","Absent",156.8,-0.193285799079496,-0.569875589931886,1.05268743071715,0.528824830282202,1.13273316526966,0.413303056726787,1.14630996146399,-2.5461955334414,3.82224662715059
"116","Smith2019","ILLINOIS","Peoria","PHHB9*PHZ51","Smith","AS","UIUC4",2019,1,"Mix","Legume","Low","Low","High","High","Absent",137.8,-0.0808987504937744,-0.374523582546623,1.01683281036591,0.451451985581376,1.09178472761803,0.354408080938307,1.14630996146399,-2.5461955334414,3.82224662715059
"117","Ambriole2019","INDIANA","Kimmell","PHHB9*PHM49","Ambriole","AA1","UIUC1",2019,1,"Mix","Mixed","Moderate","Low","High","High","Absent",152.8,-1.07781935135418,1.44555865531185,-0.883001525272551,0.868864987744224,0.791817028907642,-0.0478650184983502,-2.03911949993828,0.251808195589897,1.47432848056475
"118","Ambriole2019","INDIANA","Kimmell","PHW52*LH185","Ambriole","AA1","UIUC7",2019,1,"Mix","Mixed","Moderate","Low","High","High","Absent",129.9,-1.12135591998218,1.50941878223281,-0.843341963419514,0.815922128898917,1.088405901168,-0.0384117661722004,-2.03911949993828,0.251808195589897,1.47432848056475
"119","Ambriole2019","INDIANA","Kimmell","17.461","Ambriole","AA1","ORG1",2019,1,"Mix","Mixed","Moderate","Low","High","High","Absent",157.6,-1.29680599196746,1.20414654438358,-1.12885101248264,0.823471279308636,0.810815748548465,-0.0114348018186129,-2.03911949993828,0.251808195589897,1.47432848056475
"120","Ambriole2019","INDIANA","Kimmell","PHHB9*PHZ51","Ambriole","AA1","UIUC4",2019,1,"Mix","Mixed","Moderate","Low","High","High","Absent",162.2,-0.992810883942748,1.26809035408024,-0.86850338392463,0.793327729583029,0.755606321840477,-0.306516942375148,-2.03911949993828,0.251808195589897,1.47432848056475
"121","Ambriole2019","INDIANA","Kimmell","59R5","Ambriole","AA1","CHECK1",2019,1,"Mix","Mixed","Moderate","Low","High","High","Absent",146.7,-1.10208972667462,1.40392227442785,-0.918874227527144,0.7453978212452,0.822158648152871,-0.143179863235576,-2.03911949993828,0.251808195589897,1.47432848056475
"122","Ambriole2019","INDIANA","Kimmell","17.2B241","Ambriole","AA1","ORG4",2019,1,"Mix","Mixed","Moderate","Low","High","High","Absent",121.7,-1.45385941678981,1.14113589366733,-1.32849272514342,0.821085124949195,0.67281170697107,0.0604981610093535,-2.03911949993828,0.251808195589897,1.47432848056475
"123","Ambriole2019","INDIANA","Kimmell","PHHB9*PHW30","Ambriole","AA1","UIUC3",2019,1,"Mix","Mixed","Moderate","Medium","High","High","Absent",137.6,-1.50493062155834,1.15620313154161,-1.31658004081729,0.875579770698744,0.869865816660714,0.118069125186264,-2.03911949993828,0.251808195589897,1.47432848056475
"124","Ambriole2019","INDIANA","Kimmell","PHHB9*PHR63","Ambriole","AA1","UIUC2",2019,1,"Mix","Mixed","Moderate","Low","High","High","Absent",110.4,-1.55937145456812,1.1344794427385,-1.34361156701767,0.903182394676688,0.81037761726556,0.157742774839792,-2.03911949993828,0.251808195589897,1.47432848056475
"125","Longwell2019","INDIANA","Richmond","PHW52*LH185","Longwell","DL","UIUC7",2019,1,"Mix","Legume","Low","Low","High","Low","Present",96.3,-2.37085304367048,1.6818877020062,0.114175848142491,1.79841401988749,1.28054533116682,-0.0069788567713343,1.00951532761518,-1.19561917200156,1.99607993054287
"126","Longwell2019","INDIANA","Richmond","17.461","Longwell","DL","ORG1",2019,1,"Mix","Legume","Low","Low","High","Low","Present",103.7,-2.59016917718466,1.2767106209373,-0.468808397966719,1.87556756721888,0.620616913275339,-0.081293365578979,1.00951532761518,-1.19561917200156,1.99607993054287
"127","Longwell2019","INDIANA","Richmond","PHHB9*PHZ51","Longwell","DL","UIUC4",2019,1,"Mix","Legume","Low","Low","High","Low","Present",137.7,-2.43952464027031,1.57397620077413,-0.321777332985257,1.70816520533535,0.235957391010381,-0.25094521149295,1.00951532761518,-1.19561917200156,1.99607993054287
"128","Longwell2019","INDIANA","Richmond","PHHB9*PHW30","Longwell","DL","UIUC3",2019,1,"Mix","Legume","Low","Low","High","Low","Present",148.5,-2.55288557655103,1.19411742352506,-0.449636720867705,1.76176124139609,0.743633533768835,-0.199493215235775,1.00951532761518,-1.19561917200156,1.99607993054287
"129","Longwell2019","INDIANA","Richmond","59R5","Longwell","DL","CHECK1",2019,1,"Mix","Legume","Low","Low","High","Low","Present",141.9,-2.50098888213131,1.43403071930811,-0.398296845086213,1.64356034187417,0.408499986455421,-0.284856179124481,1.00951532761518,-1.19561917200156,1.99607993054287
"130","Longwell2019","INDIANA","Richmond","PHHB9*PHM49","Longwell","DL","UIUC1",2019,1,"Mix","Legume","Low","Low","High","Low","Present",138.7,-2.59623163713901,1.12639328506426,-0.589443183344521,1.86353129994851,0.483016633796942,-0.162481517900048,1.00951532761518,-1.19561917200156,1.99607993054287
"131","Longwell2019","INDIANA","Richmond","PHHB9*PHR63","Longwell","DL","UIUC2",2019,1,"Mix","Legume","Low","Low","High","Low","Present",162,-2.43608281939183,1.48655037868359,-0.347577863040035,1.65202785892503,0.305876639509489,-0.353635636232761,1.00951532761518,-1.19561917200156,1.99607993054287
"132","Longwell2019","INDIANA","Richmond","17.2B241","Longwell","DL","ORG4",2019,1,"Mix","Legume","Low","Low","High","Low","Present",131.4,-2.42301910118931,1.33234222264363,-0.40013875981012,1.74475189022577,0.354862025074543,-0.326635108211871,1.00951532761518,-1.19561917200156,1.99607993054287
"133","Steiner2019","INDIANA","Berne","PHHB9*PHZ51","Steiner","GS","UIUC4",2019,1,"Animal","None","Moderate","Low","High","High","Absent",164.2,2.20165582311994,6.86296623404457,0.192179460414886,-1.5545223625394,-0.101306350962551,-0.362223245116113,-0.0212455535357537,-2.12180695845408,2.04028994974979
"134","Steiner2019","INDIANA","Berne","PHHB9*PHW30","Steiner","GS","UIUC3",2019,1,"Animal","None","Moderate","Medium","High","High","Absent",136,2.03583572081255,7.11121909667518,-0.00561516235242863,-1.7835281847804,-0.526481796312847,-0.345215160132278,-0.0212455535357537,-2.12180695845408,2.04028994974979
"135","Steiner2019","INDIANA","Berne","17.461","Steiner","GS","ORG1",2019,1,"Animal","None","Moderate","Low","High","High","Absent",137.8,2.65606671246754,8.48194992792253,0.805796648872741,-2.31823045572739,0.143362705939068,-0.910717613800041,-0.0212455535357537,-2.12180695845408,2.04028994974979
"136","Steiner2019","INDIANA","Berne","17.2B241","Steiner","GS","ORG4",2019,1,"Animal","None","Moderate","Low","High","High","Absent",149.5,2.2871018953495,7.4512271941771,0.211925572086352,-1.77986005127246,-0.233842066876491,-0.540474474820976,-0.0212455535357537,-2.12180695845408,2.04028994974979
"137","Steiner2019","INDIANA","Berne","59R5","Steiner","GS","CHECK1",2019,1,"Animal","None","Moderate","Low","High","High","Absent",120,2.51242759151702,7.34504449970779,0.514998155591176,-1.74248399727942,0.170684994344568,-0.646525597337747,-0.0212455535357537,-2.12180695845408,2.04028994974979
"138","Steiner2019","INDIANA","Berne","PHHB9*PHM49","Steiner","GS","UIUC1",2019,1,"Animal","None","Moderate","Low","High","High","Absent",155.3,2.90129886322809,9.05589424020311,1.12183584100045,-2.36672339851486,0.359930767530718,-1.03946573847185,-0.0212455535357537,-2.12180695845408,2.04028994974979
"139","Steiner2019","INDIANA","Berne","PHW52*LH185","Steiner","GS","UIUC7",2019,1,"Animal","None","Moderate","Low","High","High","Absent",138,2.6699847926357,8.34204456247612,0.895253672300878,-2.23127085681576,0.300627401057363,-0.870401454204229,-0.0212455535357537,-2.12180695845408,2.04028994974979
"140","Steiner2019","INDIANA","Berne","PHHB9*PHR63","Steiner","GS","UIUC2",2019,1,"Animal","None","Moderate","Medium","High","High","Absent",169.5,2.45708244635038,7.9164014971861,0.43633738594882,-1.969613335295,-0.0233765884547127,-0.70862434893745,-0.0212455535357537,-2.12180695845408,2.04028994974979
"141","Gruver2019","ILLINOIS","Macomb","PHW52*LH185","Gruver","JG1","UIUC7",2019,1,"Animal","Mixed","Low","Medium","High","High","Absent",144.9,3.19284699706368,-0.475722043955528,-0.677472620125705,-0.432811007718162,1.64610776182142,-0.255068980319266,0.376677424616719,-2.28078588508193,3.96073890100244
"142","Gruver2019","ILLINOIS","Macomb","17.461","Gruver","JG1","ORG1",2019,1,"Animal","Mixed","Low","Low","High","High","Absent",143.5,3.07088048692683,-0.494035742357908,-0.82530884352655,-0.510961334402956,1.48942609544012,-0.279869934202431,0.376677424616719,-2.28078588508193,3.96073890100244
"143","Gruver2019","ILLINOIS","Macomb","PHHB9*PHR63","Gruver","JG1","UIUC2",2019,1,"Animal","Mixed","Low","Medium","High","High","Absent",154.4,3.18483497162942,-0.0145456294671031,-0.496185599677809,-0.781281300697817,1.74556715703859,-0.360509799907124,0.376677424616719,-2.28078588508193,3.96073890100244
"144","Gruver2019","ILLINOIS","Macomb","17.2B241","Gruver","JG1","ORG4",2019,1,"Animal","Mixed","Low","Low","High","High","Absent",142.7,3.03498849069537,-0.0226407857753734,-0.52784110036752,-0.719875195095788,1.87945885552318,-0.201785791432018,0.376677424616719,-2.28078588508193,3.96073890100244
"145","Gruver2019","ILLINOIS","Macomb","PHHB9*PHZ51","Gruver","JG1","UIUC4",2019,1,"Animal","Mixed","Low","Medium","High","High","Absent",148.8,2.92912248351998,-0.802525225401153,-0.949891804878338,-0.283550851689358,1.42481590278896,-0.121220436696824,0.376677424616719,-2.28078588508193,3.96073890100244
"146","Gruver2019","ILLINOIS","Macomb","PHHB9*PHW30","Gruver","JG1","UIUC3",2019,1,"Animal","Mixed","Low","Medium","High","High","Absent",162.9,3.17331371364028,-0.172349136518843,-0.474609276252893,-0.646851239585782,1.75244645466381,-0.280421509740293,0.376677424616719,-2.28078588508193,3.96073890100244
"147","Gruver2019","ILLINOIS","Macomb","59R5","Gruver","JG1","CHECK1",2019,1,"Animal","Mixed","Low","Medium","High","High","Absent",202.3,3.24180619738636,-0.630979810732896,-0.554870250032297,-0.421935648002397,1.98123550143876,-0.347514268648019,0.376677424616719,-2.28078588508193,3.96073890100244
"148","Gruver2019","ILLINOIS","Macomb","PHHB9*PHM49","Gruver","JG1","UIUC1",2019,1,"Animal","Mixed","Low","Medium","High","High","Absent",142.8,3.27795023730489,0.0219764119051227,-0.121871033281123,-0.561639685934985,2.28301729859141,-0.211826390588072,0.376677424616719,-2.28078588508193,3.96073890100244
"149","Doonan2019","ILLINOIS","Reynolds","PHHB9*PHZ51","Doonan","TD","UIUC4",2019,1,"Green","Mixed","High","High","High","Low","Absent",155.2,1.47428551323797,-0.98836987515801,-0.0534398002831917,0.461844460500357,2.42593331640647,-0.201408741607587,-0.422630141990868,-2.65274472298212,3.50724787989769
"150","Doonan2019","ILLINOIS","Reynolds","PHHB9*PHR63","Doonan","TD","UIUC2",2019,1,"Green","Mixed","High","High","High","Low","Absent",115.4,1.50722118786084,-1.21139061578697,-0.166057410244306,0.529981503668528,2.51232577602334,-0.209550988846904,-0.422630141990868,-2.65274472298212,3.50724787989769
"151","Doonan2019","ILLINOIS","Reynolds","PHHB9*PHW30","Doonan","TD","UIUC3",2019,1,"Green","Mixed","High","High","High","Low","Absent",128.1,1.32549775710787,-1.25185122259717,-0.340200038630004,0.621315023952202,2.39006785443681,-0.0244661003081781,-0.422630141990868,-2.65274472298212,3.50724787989769
"152","Doonan2019","ILLINOIS","Reynolds","PHHB9*PHM49","Doonan","TD","UIUC1",2019,1,"Green","Mixed","High","High","High","Low","Absent",92,1.4426716573393,-1.25787220680662,-0.272427950554642,0.573045518372483,2.50366503175651,-0.124506144407708,-0.422630141990868,-2.65274472298212,3.50724787989769
"153","Doonan2019","ILLINOIS","Reynolds","17.461","Doonan","TD","ORG1",2019,1,"Green","Mixed","High","High","High","Low","Absent",104.8,1.37213742804754,-1.48229259868884,-0.485461929863216,0.6905879693376,2.12883136762296,-0.130042320207989,-0.422630141990868,-2.65274472298212,3.50724787989769
"154","Doonan2019","ILLINOIS","Reynolds","17.2B241","Doonan","TD","ORG4",2019,1,"Green","Mixed","High","High","High","Low","Absent",35.2,1.23099846351609,-1.26560961525151,-0.538998464213788,0.63019819609711,2.13647260650328,0.0196987651450751,-0.422630141990868,-2.65274472298212,3.50724787989769
"155","Doonan2019","ILLINOIS","Reynolds","PHW52*LH185","Doonan","TD","UIUC7",2019,1,"Green","Mixed","High","High","High","Low","Absent",56.9,1.24055981878646,-1.44029367308639,-0.645085691664106,0.723718947352286,2.07493207363956,0.0131630906913763,-0.422630141990868,-2.65274472298212,3.50724787989769
"156","Doonan2019","ILLINOIS","Reynolds","59R5","Doonan","TD","CHECK1",2019,1,"Green","Mixed","High","Low","High","Low","Absent",67.9,1.29056067695537,-1.41575196028479,-0.487583249452272,0.718755738007409,2.23849268506765,0.0202411930317101,-0.422630141990868,-2.65274472298212,3.50724787989769
"157","Smith2019","ILLINOIS","Peoria","PHHB9*PHM49","Smith","AS","UIUC1",2019,2,"Mix","Legume","Low","Low","High","High","Absent",109.4,-0.179506798772078,-0.75095234538676,1.21509046771287,0.612997115719364,0.94802957684836,0.283430775304124,1.14630996146399,-2.5461955334414,3.82224662715059
"158","Smith2019","ILLINOIS","Peoria","59R5","Smith","AS","CHECK1",2019,2,"Mix","Legume","Low","Low","High","High","Absent",108.5,-0.23852212648082,-0.699850296699112,1.07813332914142,0.651066678733906,0.799799200616276,0.388447964467468,1.14630996146399,-2.5461955334414,3.82224662715059
"159","Smith2019","ILLINOIS","Peoria","PHW52*LH185","Smith","AS","UIUC7",2019,2,"Mix","Legume","Low","Low","High","High","Absent",36.6,-0.307683356687019,-0.764709648073784,0.976059207303795,0.708554340615417,0.713754334374516,0.466208098760969,1.14630996146399,-2.5461955334414,3.82224662715059
"160","Smith2019","ILLINOIS","Peoria","PHHB9*PHW30","Smith","AS","UIUC3",2019,2,"Mix","Legume","Low","Low","High","High","Absent",115.8,-0.322309974290163,-0.895744852163721,0.912206405677122,0.744015818887271,0.592856100788063,0.430802984714429,1.14630996146399,-2.5461955334414,3.82224662715059
"161","Smith2019","ILLINOIS","Peoria","17.461","Smith","AS","ORG1",2019,2,"Mix","Legume","Low","Low","High","High","Absent",135.6,-0.124363377230501,-0.616356128026554,1.26942958044813,0.673743567538732,0.905820569174424,0.336043968226058,1.14630996146399,-2.5461955334414,3.82224662715059
"162","Smith2019","ILLINOIS","Peoria","PHHB9*PHR63","Smith","AS","UIUC2",2019,2,"Mix","Legume","Low","Low","High","High","Absent",161.5,-0.0245224577964649,-0.912654756132794,1.27072627740203,0.48264467063005,1.25208797824742,-0.00722028810809474,1.14630996146399,-2.5461955334414,3.82224662715059
"163","Smith2019","ILLINOIS","Peoria","17.2B241","Smith","AS","ORG4",2019,2,"Mix","Legume","Low","Low","High","High","Absent",144.6,-0.199866306761569,-0.621018335272359,1.17273504907098,0.523672442128609,0.997327127368015,0.280265175448243,1.14630996146399,-2.5461955334414,3.82224662715059
"164","Smith2019","ILLINOIS","Peoria","PHHB9*PHZ51","Smith","AS","UIUC4",2019,2,"Mix","Legume","Low","Low","High","High","Absent",106.7,-0.0874792581758472,-0.425666327887096,1.13688042871974,0.446299597427783,0.956378689716377,0.221370199659763,1.14630996146399,-2.5461955334414,3.82224662715059
"165","Ambriole2019","INDIANA","Kimmell","PHHB9*PHM49","Ambriole","AA1","UIUC1",2019,2,"Mix","Mixed","Moderate","Low","High","High","Absent",137,-1.08439985903625,1.39441590997137,-0.762953906918727,0.863712599590632,0.656410991005993,-0.180902899776894,-2.03911949993828,0.251808195589897,1.47432848056475
"166","Ambriole2019","INDIANA","Kimmell","PHW52*LH185","Ambriole","AA1","UIUC7",2019,2,"Mix","Mixed","Moderate","Low","High","High","Absent",153.4,-1.12793642766426,1.45827603689234,-0.72329434506569,0.810769740745324,0.952999863266354,-0.171449647450745,-2.03911949993828,0.251808195589897,1.47432848056475
"167","Ambriole2019","INDIANA","Kimmell","17.461","Ambriole","AA1","ORG1",2019,2,"Mix","Mixed","Moderate","Low","High","High","Absent",148.9,-1.30338649964953,1.1530037990431,-1.00880339412881,0.818318891155043,0.675409710646816,-0.144472683097157,-2.03911949993828,0.251808195589897,1.47432848056475
"168","Ambriole2019","INDIANA","Kimmell","PHHB9*PHZ51","Ambriole","AA1","UIUC4",2019,2,"Mix","Mixed","Moderate","Low","High","High","Absent",143.5,-0.999391391624822,1.21694760873976,-0.748455765570806,0.788175341429437,0.620200283938829,-0.439554823653692,-2.03911949993828,0.251808195589897,1.47432848056475
"169","Ambriole2019","INDIANA","Kimmell","59R5","Ambriole","AA1","CHECK1",2019,2,"Mix","Mixed","Moderate","Low","High","High","Absent",140.7,-1.1086702343567,1.35277952908737,-0.79882660917332,0.740245433091608,0.686752610251223,-0.27621774451412,-2.03911949993828,0.251808195589897,1.47432848056475
"170","Ambriole2019","INDIANA","Kimmell","17.2B241","Ambriole","AA1","ORG4",2019,2,"Mix","Mixed","Moderate","Low","High","High","Absent",102.8,-1.46043992447188,1.08999314832686,-1.20844510678959,0.815932736795602,0.537405669069421,-0.0725397202691905,-2.03911949993828,0.251808195589897,1.47432848056475
"171","Ambriole2019","INDIANA","Kimmell","PHHB9*PHW30","Ambriole","AA1","UIUC3",2019,2,"Mix","Mixed","Moderate","Low","High","High","Absent",148.2,-1.51151112924041,1.10506038620114,-1.19653242246346,0.870427382545151,0.734459778759065,-0.0149687560922798,-2.03911949993828,0.251808195589897,1.47432848056475
"172","Ambriole2019","INDIANA","Kimmell","PHHB9*PHR63","Ambriole","AA1","UIUC2",2019,2,"Mix","Mixed","Moderate","Low","High","High","Absent",124.9,-1.56595196225019,1.08333669739802,-1.22356394866385,0.898030006523095,0.674971579363911,0.0247048935612476,-2.03911949993828,0.251808195589897,1.47432848056475
"173","Longwell2019","INDIANA","Richmond","PHW52*LH185","Longwell","DL","UIUC7",2019,2,"Mix","Legume","Low","Low","High","Low","Present",123,-2.37743355135255,1.63074495666572,0.234223466496315,1.79326163173389,1.14513929326517,-0.140016738049879,1.00951532761518,-1.19561917200156,1.99607993054287
"174","Longwell2019","INDIANA","Richmond","17.461","Longwell","DL","ORG1",2019,2,"Mix","Legume","Low","Low","High","Low","Present",85.2,-2.59674968486674,1.22556787559683,-0.348760779612894,1.87041517906528,0.485210875373691,-0.214331246857523,1.00951532761518,-1.19561917200156,1.99607993054287
"175","Longwell2019","INDIANA","Richmond","PHHB9*PHZ51","Longwell","DL","UIUC4",2019,2,"Mix","Legume","Low","Low","High","Low","Present",164.5,-2.44610514795238,1.52283345543366,-0.201729714631432,1.70301281718175,0.100551353108733,-0.383983092771494,1.00951532761518,-1.19561917200156,1.99607993054287
"176","Longwell2019","INDIANA","Richmond","PHHB9*PHW30","Longwell","DL","UIUC3",2019,2,"Mix","Legume","Low","Low","High","Low","Present",153.4,-2.55946608423311,1.14297467818459,-0.329589102513881,1.7566088532425,0.608227495867186,-0.332531096514319,1.00951532761518,-1.19561917200156,1.99607993054287
"177","Longwell2019","INDIANA","Richmond","59R5","Longwell","DL","CHECK1",2019,2,"Mix","Legume","Low","Low","High","Low","Present",151.2,-2.50756938981338,1.38288797396764,-0.278249226732389,1.63840795372057,0.273093948553773,-0.417894060403025,1.00951532761518,-1.19561917200156,1.99607993054287
"178","Longwell2019","INDIANA","Richmond","PHHB9*PHM49","Longwell","DL","UIUC1",2019,2,"Mix","Legume","Low","Low","High","Low","Present",140.3,-2.60281214482109,1.07525053972378,-0.469395564990697,1.85837891179491,0.347610595895293,-0.295519399178592,1.00951532761518,-1.19561917200156,1.99607993054287
"179","Longwell2019","INDIANA","Richmond","PHHB9*PHR63","Longwell","DL","UIUC2",2019,2,"Mix","Legume","Low","Low","High","Low","Present",140.5,-2.44266332707391,1.43540763334312,-0.227530244686211,1.64687547077144,0.17047060160784,-0.486673517511306,1.00951532761518,-1.19561917200156,1.99607993054287
"180","Longwell2019","INDIANA","Richmond","17.2B241","Longwell","DL","ORG4",2019,2,"Mix","Legume","Low","Low","High","Low","Present",157.7,-2.42959960887139,1.28119947730315,-0.280091141456296,1.73959950207218,0.219455987172895,-0.459672989490415,1.00951532761518,-1.19561917200156,1.99607993054287
