EXP,YEAR,FAR,ENV,FC,STATE,CITY,HYB,CODE,REP,Lat,Long,PDT,NSRC,FS,CC,WRT,POP,STC,Area,POPadj,Density,YOM,Rotation,Rot_Seq,Perennials,CI,Species,DI,CD,PHT,EHT,SDL,SDS,MST,TWT,GWT,KWT300,YIELD,PRO,OIL,STA,DEN,FIB,CEC,pH,OM,EstNRel,Su,P,Ca,Mg,K,Na,SOC,TN,SoilCN,InorgN,Bray1P,POMC,POMN,POMCN,PMN,POXC,Sand,Silt,Clay,Prcp,Tmax,Tmin,Temp,TGDD,prcp_May,prcp_Jun,prcp_Jul,prcp_Aug,prcp_Sep,tmax_May,tmax_Jun,tmax_Jul,tmax_Aug,tmax_Sep,tmin_May,tmin_Jun,tmin_Jul,tmin_Aug,tmin_Sep,temp_May,temp_Jun,temp_Jul,temp_Aug,temp_Sep,GDD_May,GDD_Jun,GDD_Jul,GDD_Aug,GDD_Sep,
OREI_ONFARM_TRIAL,2019,Bryan,Bryan2019,EB,INDIANA,Salem,PHW52*LH185,UIUC7,1,40.7112831,-84.8614994,43991,Chicken,Mix,Grass,Low,32000,28,0.001,28000,Low,3,Intensive,HayM-Soybean-Corn/CCG,Present,Medium,5,1.666666667,High,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28.97,7.5,3.695,87,17.5,90,3976.5,836,296,53,21.87,2.3575,9.277118705,23.49214145,45,2.335435539,0.175371213,13.40754399,29.46970613,649.7332,13,25,62,544.02,79.50092,59.34192258,69.42142129,2919.042,203.42,91.17,124.53,82.6,42.3,70.74587097,79.3598,86.39077419,80.95535484,80.0528,51.38832258,59.492,66.52109677,60.86619355,58.442,61.06709677,69.4259,76.45593548,70.91077419,69.2474,343.08,571.185,788.121,646.29,570.366,
OREI_ONFARM_TRIAL,2019,Bryan,Bryan2019,EB,INDIANA,Salem,59R5,CHECK1,1,40.7112831,-84.8614994,43991,Chicken,Mix,Grass,Low,32000,30,0.001,30000,Medium,3,Intensive,HayM-Soybean-Corn/CCG,Present,Medium,5,1.666666667,High,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30.985,7.25,4.195,92,18,93.5,4464,775,278,48.5,21.87,2.3575,9.277118705,23.49214145,45,2.335435539,0.175371213,13.40754399,29.46970613,649.7332,13,25,62,544.02,79.50092,59.34192258,69.42142129,2919.042,203.42,91.17,124.53,82.6,42.3,70.74587097,79.3598,86.39077419,80.95535484,80.0528,51.38832258,59.492,66.52109677,60.86619355,58.442,61.06709677,69.4259,76.45593548,70.91077419,69.2474,343.08,571.185,788.121,646.29,570.366,
OREI_ONFARM_TRIAL,2019,Steiner,Steiner2019,GS,INDIANA,Berne,PHHB9*PHZ51,UIUC4,1,40.631,-84.998,43628,Chicken,Animal,None,Moderate,32000,29,0.001,29000,Low,4,Extensive,Corn/CCG-Oat-Barley/Soybean-Corn,Absent,High,5,1.25,High,257.6666667,108.6666667,23.90666667,21.61,8.9,61.7,8.527911084,77,164.178508,7.6,3.5,73,1.265,10,18.9,7.1,2.455,69,21.5,393.5,2483,572,300,31,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,529.67,79.63597419,59.41007484,69.52302452,2934.783,194.81,99.77,126.07,70.82,38.2,70.99670968,79.445,86.39251613,81.07264516,80.273,51.5363871,59.6444,66.39741935,61.00496774,58.4672,61.26654839,69.5447,76.39496774,71.03880645,69.3701,349.263,574.956,786.744,650.025,573.795,
OREI_ONFARM_TRIAL,2019,Steiner,Steiner2019,GS,INDIANA,Berne,PHHB9*PHW30,UIUC3,1,40.631,-84.998,43628,Chicken,Animal,None,Moderate,32000,31,0.001,31000,Medium,4,Extensive,Corn/CCG-Oat-Barley/Soybean-Corn,Absent,High,5,1.25,High,242.3333333,91.66666667,25.37666667,22.76,9.3,63.4,7.092923926,77,135.952705,8.6,3.7,72.2,1.3,10.09,16.9,7.3,2.61,71.5,17,411.5,2209.5,501,340,26,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,529.67,79.63597419,59.41007484,69.52302452,2934.783,194.81,99.77,126.07,70.82,38.2,70.99670968,79.445,86.39251613,81.07264516,80.273,51.5363871,59.6444,66.39741935,61.00496774,58.4672,61.26654839,69.5447,76.39496774,71.03880645,69.3701,349.263,574.956,786.744,650.025,573.795,
OREI_ONFARM_TRIAL,2019,Steiner,Steiner2019,GS,INDIANA,Berne,17.461,ORG1,1,40.631,-84.998,43628,Chicken,Animal,None,Moderate,32000,29,0.001,29000,Low,4,Extensive,Corn/CCG-Oat-Barley/Soybean-Corn,Absent,High,5,1.25,High,222,115.6666667,24.65666667,21.89333333,7.3,58.5,7.034060572,76,137.797425,10.1,4.7,69,1.157,9.51,23.02,7.25,3.33,83,22.5,666.5,3203,590,389,31.5,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,529.67,79.63597419,59.41007484,69.52302452,2934.783,194.81,99.77,126.07,70.82,38.2,70.99670968,79.445,86.39251613,81.07264516,80.273,51.5363871,59.6444,66.39741935,61.00496774,58.4672,61.26654839,69.5447,76.39496774,71.03880645,69.3701,349.263,574.956,786.744,650.025,573.795,
OREI_ONFARM_TRIAL,2019,Steiner,Steiner2019,GS,INDIANA,Berne,17.2B241,ORG4,1,40.631,-84.998,43628,Chicken,Animal,None,Moderate,32000,23,0.001,23000,Low,4,Extensive,Corn/CCG-Oat-Barley/Soybean-Corn,Absent,High,5,1.25,High,222,118,22.83,21.04333333,8.3,58,7.713744918,69,149.4823349,8.6,4.6,70.2,1.165,9.52,19.96,7.15,3.545,85.5,21,537.5,2743,541.5,296,29.5,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,529.67,79.63597419,59.41007484,69.52302452,2934.783,194.81,99.77,126.07,70.82,38.2,70.99670968,79.445,86.39251613,81.07264516,80.273,51.5363871,59.6444,66.39741935,61.00496774,58.4672,61.26654839,69.5447,76.39496774,71.03880645,69.3701,349.263,574.956,786.744,650.025,573.795,
OREI_ONFARM_TRIAL,2019,Steiner,Steiner2019,GS,INDIANA,Berne,59R5,CHECK1,1,40.631,-84.998,43628,Chicken,Animal,None,Moderate,32000,25,0.001,25000,Low,4,Extensive,Corn/CCG-Oat-Barley/Soybean-Corn,Absent,High,5,1.25,High,236,100,22.64,20.24333333,8.2,64.4,6.185502334,60,119.9976995,9,3.1,72.7,1.295,10.12,21.94,7.25,3.105,81.5,21,529,3011,615,268,37,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,529.67,79.63597419,59.41007484,69.52302452,2934.783,194.81,99.77,126.07,70.82,38.2,70.99670968,79.445,86.39251613,81.07264516,80.273,51.5363871,59.6444,66.39741935,61.00496774,58.4672,61.26654839,69.5447,76.39496774,71.03880645,69.3701,349.263,574.956,786.744,650.025,573.795,
OREI_ONFARM_TRIAL,2019,Steiner,Steiner2019,GS,INDIANA,Berne,PHHB9*PHM49,UIUC1,1,40.631,-84.998,43628,Chicken,Animal,None,Moderate,32000,27,0.001,27000,Low,4,Extensive,Corn/CCG-Oat-Barley/Soybean-Corn,Absent,High,5,1.25,High,217.6666667,104.6666667,21.54666667,20.15666667,8.7,64.3,8.048626696,66,155.2915506,7.9,3.5,72.9,1.276,10.07,24.67,7.25,3.54,85.5,27,793,3530.5,586,375,34.5,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,529.67,79.63597419,59.41007484,69.52302452,2934.783,194.81,99.77,126.07,70.82,38.2,70.99670968,79.445,86.39251613,81.07264516,80.273,51.5363871,59.6444,66.39741935,61.00496774,58.4672,61.26654839,69.5447,76.39496774,71.03880645,69.3701,349.263,574.956,786.744,650.025,573.795,
OREI_ONFARM_TRIAL,2019,Steiner,Steiner2019,GS,INDIANA,Berne,PHW52*LH185,UIUC7,1,40.631,-84.998,43628,Chicken,Animal,None,Moderate,32000,27,0.001,27000,Low,4,Extensive,Corn/CCG-Oat-Barley/Soybean-Corn,Absent,High,5,1.25,High,255.3333333,121,25.69333333,23.44333333,7.9,64.9,7.090278382,70,137.9997124,7.8,3.7,72.9,1.285,10.09,22.62,7.3,3.135,81,22,654.5,3119.5,602.5,357,36,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,529.67,79.63597419,59.41007484,69.52302452,2934.783,194.81,99.77,126.07,70.82,38.2,70.99670968,79.445,86.39251613,81.07264516,80.273,51.5363871,59.6444,66.39741935,61.00496774,58.4672,61.26654839,69.5447,76.39496774,71.03880645,69.3701,349.263,574.956,786.744,650.025,573.795,
OREI_ONFARM_TRIAL,2019,Steiner,Steiner2019,GS,INDIANA,Berne,PHHB9*PHR63,UIUC2,1,40.631,-84.998,43628,Chicken,Animal,None,Moderate,32000,31,0.001,31000,Medium,4,Extensive,Corn/CCG-Oat-Barley/Soybean-Corn,Absent,High,5,1.25,High,232.6666667,108.6666667,24.20333333,22.28666667,8.8,63.8,8.792465484,76,169.457492,7.5,3.6,72.9,1.273,10.03,21.67,7.2,3.17,81.5,20.5,647,3059,550,286.5,33.5,26.7645,2.8385,9.397865061,26.39594563,387,11.33689491,0.240562359,45.55175384,51.92079626,667.5,41,33,26,529.67,79.63597419,59.41007484,69.52302452,2934.783,194.81,99.77,126.07,70.82,38.2,70.99670968,79.445,86.39251613,81.07264516,80.273,51.5363871,59.6444,66.39741935,61.00496774,58.4672,61.26654839,69.5447,76.39496774,71.03880645,69.3701,349.263,574.956,786.744,650.025,573.795,
OREI_ONFARM_TRIAL,2019,Gruver,Gruver2019,JG1,ILLINOIS,Macomb,PHW52*LH185,UIUC7,1,40.6666053,-90.7516163,43627,Chicken,Animal,Mixed,Low,32000,30,0.001,30000,Medium,28,Extensive,Rye/CCG-Soybean-Pea+Small grain-Corn,Absent,High,6,1.5,High,241.3333333,94.33333333,20.97,19.19333333,8.3,64,7.477630116,77,144.9067375,9,3.7,72.1,1.305,10.11,35.02,6.85,4.57,96,9.5,64.5,5263.5,678,204.5,29,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,276.12,142.12,34.23,92.43,215.51,70.09380645,80.243,87.00103226,81.34729032,80.1656,51.06664516,60.7748,66.98445161,61.70522581,60.6074,60.58022581,70.5089,76.99274194,71.52625806,70.3865,327.159,606.753,805.437,664.047,604.827,
OREI_ONFARM_TRIAL,2019,Gruver,Gruver2019,JG1,ILLINOIS,Macomb,17.461,ORG1,1,40.6666053,-90.7516163,43627,Chicken,Animal,Mixed,Low,32000,29,0.001,29000,Low,28,Extensive,Rye/CCG-Soybean-Pea+Small grain-Corn,Absent,High,6,1.5,High,211.3333333,105,20.63333333,18.83333333,7.4,57.8,7.335211664,87,143.5419696,9.4,4.7,69.2,1.129,9.4,34.865,6.75,4.445,94.5,8.5,66,5122.5,679,217,25.5,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,276.12,142.12,34.23,92.43,215.51,70.09380645,80.243,87.00103226,81.34729032,80.1656,51.06664516,60.7748,66.98445161,61.70522581,60.6074,60.58022581,70.5089,76.99274194,71.52625806,70.3865,327.159,606.753,805.437,664.047,604.827,
OREI_ONFARM_TRIAL,2019,Gruver,Gruver2019,JG1,ILLINOIS,Macomb,PHHB9*PHR63,UIUC2,1,40.6666053,-90.7516163,43627,Chicken,Animal,Mixed,Low,32000,30,0.001,30000,Medium,28,Extensive,Rye/CCG-Soybean-Pea+Small grain-Corn,Absent,High,6,1.5,High,221,101.6666667,24.08,21.30333333,7.5,63.8,7.899594384,74,154.4193746,8.7,3.7,72.2,1.284,10.03,35.5,6.75,4.7,97,9.5,83,5188,685.5,295,26.5,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,276.12,142.12,34.23,92.43,215.51,70.09380645,80.243,87.00103226,81.34729032,80.1656,51.06664516,60.7748,66.98445161,61.70522581,60.6074,60.58022581,70.5089,76.99274194,71.52625806,70.3865,327.159,606.753,805.437,664.047,604.827,
OREI_ONFARM_TRIAL,2019,Gruver,Gruver2019,JG1,ILLINOIS,Macomb,17.2B241,ORG4,1,40.6666053,-90.7516163,43627,Chicken,Animal,Mixed,Low,32000,29,0.001,29000,Low,28,Extensive,Rye/CCG-Soybean-Pea+Small grain-Corn,Absent,High,6,1.5,High,220,112.3333333,21.88666667,19.53666667,7.8,57.5,7.323527178,77,142.6942531,9.1,4.6,69.6,1.14,9.43,35.015,6.55,4.76,97.5,10.5,82.5,4920.5,655,287,28,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,276.12,142.12,34.23,92.43,215.51,70.09380645,80.243,87.00103226,81.34729032,80.1656,51.06664516,60.7748,66.98445161,61.70522581,60.6074,60.58022581,70.5089,76.99274194,71.52625806,70.3865,327.159,606.753,805.437,664.047,604.827,
OREI_ONFARM_TRIAL,2019,Gruver,Gruver2019,JG1,ILLINOIS,Macomb,PHHB9*PHZ51,UIUC4,1,40.6666053,-90.7516163,43627,Chicken,Animal,Mixed,Low,32000,31,0.001,31000,Medium,28,Extensive,Rye/CCG-Soybean-Pea+Small grain-Corn,Absent,High,6,1.5,High,257,100.3333333,20.38,18.86666667,7.6,62.5,7.618946258,76,148.7723234,8.4,3.6,72.5,1.274,10.02,32.575,6.75,4.65,96.5,8.5,45.5,4763.5,659,158,27.5,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,276.12,142.12,34.23,92.43,215.51,70.09380645,80.243,87.00103226,81.34729032,80.1656,51.06664516,60.7748,66.98445161,61.70522581,60.6074,60.58022581,70.5089,76.99274194,71.52625806,70.3865,327.159,606.753,805.437,664.047,604.827,
OREI_ONFARM_TRIAL,2019,Gruver,Gruver2019,JG1,ILLINOIS,Macomb,PHHB9*PHW30,UIUC3,1,40.6666053,-90.7516163,43627,Chicken,Animal,Mixed,Low,32000,32,0.001,32000,Medium,28,Extensive,Rye/CCG-Soybean-Pea+Small grain-Corn,Absent,High,6,1.5,High,243.6666667,93.33333333,20.58333333,18.54333333,7.6,63.5,8.34007746,75,162.8535835,8.4,3.5,72.6,1.283,10.02,33.945,6.85,4.715,97,9.5,62.5,5039,676.5,265,29,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,276.12,142.12,34.23,92.43,215.51,70.09380645,80.243,87.00103226,81.34729032,80.1656,51.06664516,60.7748,66.98445161,61.70522581,60.6074,60.58022581,70.5089,76.99274194,71.52625806,70.3865,327.159,606.753,805.437,664.047,604.827,
OREI_ONFARM_TRIAL,2019,Gruver,Gruver2019,JG1,ILLINOIS,Macomb,59R5,CHECK1,1,40.6666053,-90.7516163,43627,Chicken,Animal,Mixed,Low,32000,31,0.001,31000,Medium,28,Extensive,Rye/CCG-Soybean-Pea+Small grain-Corn,Absent,High,6,1.5,High,233.3333333,96,21.55,19.48,8.3,64.5,10.43755293,79,202.2661884,8.5,3,73.2,1.291,10.1,38.645,6.55,5.1,100,11.5,47.5,5441.5,753.5,205.5,31,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,276.12,142.12,34.23,92.43,215.51,70.09380645,80.243,87.00103226,81.34729032,80.1656,51.06664516,60.7748,66.98445161,61.70522581,60.6074,60.58022581,70.5089,76.99274194,71.52625806,70.3865,327.159,606.753,805.437,664.047,604.827,
OREI_ONFARM_TRIAL,2019,Gruver,Gruver2019,JG1,ILLINOIS,Macomb,PHHB9*PHM49,UIUC1,1,40.6666053,-90.7516163,43627,Chicken,Animal,Mixed,Low,32000,33,0.001,33000,Medium,28,Extensive,Rye/CCG-Soybean-Pea+Small grain-Corn,Absent,High,6,1.5,High,211.3333333,84,21.06333333,19.6,7.8,63.4,7.326834108,75,142.7586866,8.8,3.4,72.7,1.295,10.13,36.36,6.55,5.08,100.5,16,72,5085.5,695.5,280,33.5,27.5165,2.2055,12.4834013,23.37012561,27,4.999912099,0.328115461,15.05177133,52.44065068,726.3632,4,34,62,760.41,79.77014581,60.22770452,69.99892516,3008.223,276.12,142.12,34.23,92.43,215.51,70.09380645,80.243,87.00103226,81.34729032,80.1656,51.06664516,60.7748,66.98445161,61.70522581,60.6074,60.58022581,70.5089,76.99274194,71.52625806,70.3865,327.159,606.753,805.437,664.047,604.827,
OREI_ONFARM_TRIAL,2019,Doonan,Doonan2019,TD,ILLINOIS,Reynolds,PHHB9*PHZ51,UIUC4,1,41.3356241,-90.6676853,43600,CC,Green,Mixed,High,35000,44,0.001,44000,High,13,Intensive,Corn-Wheat-Soybean-Corn,Absent,High,3,0.75,Low,214,94.33333333,16.34666667,14.89,8,61.6,7.984251792,74,155.2305927,7.5,3.2,73.6,1.265,10.1,32.845,6.1,4.46,94.5,12,47.5,4193,614.5,180.5,33.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,255.52,142.74,47.94,79.71,229.74,68.71477419,80.0336,87.19322581,81.392,79.034,49.19348387,60.521,67.23122581,60.85283871,59.9582,58.95412903,70.2773,77.21222581,71.12241935,69.4961,276.696,599.913,809.811,651.105,582.111,
OREI_ONFARM_TRIAL,2019,Doonan,Doonan2019,TD,ILLINOIS,Reynolds,PHHB9*PHR63,UIUC2,1,41.3356241,-90.6676853,43600,CC,Green,Mixed,High,35000,40,0.001,40000,High,13,Intensive,Corn-Wheat-Soybean-Corn,Absent,High,3,0.75,Low,197.6666667,83.66666667,17.97666667,16.17666667,8.5,61.8,5.965922182,70,115.3596534,7.7,3.1,73.7,1.279,10.12,37.03,5.95,4.46,94.5,11.5,23,4611,626,174.5,33.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,255.52,142.74,47.94,79.71,229.74,68.71477419,80.0336,87.19322581,81.392,79.034,49.19348387,60.521,67.23122581,60.85283871,59.9582,58.95412903,70.2773,77.21222581,71.12241935,69.4961,276.696,599.913,809.811,651.105,582.111,
OREI_ONFARM_TRIAL,2019,Doonan,Doonan2019,TD,ILLINOIS,Reynolds,PHHB9*PHW30,UIUC3,1,41.3356241,-90.6676853,43600,CC,Green,Mixed,High,35000,49,0.001,49000,High,13,Intensive,Corn-Wheat-Soybean-Corn,Absent,High,3,0.75,Low,218.6666667,99.33333333,19.84,16.83,7.7,64.7,6.566901594,77,128.090663,8,3,73.6,1.279,10.12,35.195,5.9,4.48,94.5,11,24.5,4332,560,156.5,33,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,255.52,142.74,47.94,79.71,229.74,68.71477419,80.0336,87.19322581,81.392,79.034,49.19348387,60.521,67.23122581,60.85283871,59.9582,58.95412903,70.2773,77.21222581,71.12241935,69.4961,276.696,599.913,809.811,651.105,582.111,
OREI_ONFARM_TRIAL,2019,Doonan,Doonan2019,TD,ILLINOIS,Reynolds,PHHB9*PHM49,UIUC1,1,41.3356241,-90.6676853,43600,CC,Green,Mixed,High,35000,42,0.001,42000,High,13,Intensive,Corn-Wheat-Soybean-Corn,Absent,High,3,0.75,Low,189,81.66666667,17.83,16.42666667,8.1,64.2,4.736405608,78,91.98556115,7.8,3,73.8,1.269,10.13,37.81,5.9,4.505,95,10.5,24,4665,590,164,34,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,255.52,142.74,47.94,79.71,229.74,68.71477419,80.0336,87.19322581,81.392,79.034,49.19348387,60.521,67.23122581,60.85283871,59.9582,58.95412903,70.2773,77.21222581,71.12241935,69.4961,276.696,599.913,809.811,651.105,582.111,
OREI_ONFARM_TRIAL,2019,Doonan,Doonan2019,TD,ILLINOIS,Reynolds,17.461,ORG1,1,41.3356241,-90.6676853,43600,CC,Green,Mixed,High,35000,39,0.001,39000,High,13,Intensive,Corn-Wheat-Soybean-Corn,Absent,High,3,0.75,Low,162,92.33333333,16.81,14.85666667,6.9,56.2,5.324598224,70,104.7591071,8,4.2,71.4,1.14,9.7,34.47,6.05,4.67,97,9.5,20.5,4482.5,583.5,123.5,31,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,255.52,142.74,47.94,79.71,229.74,68.71477419,80.0336,87.19322581,81.392,79.034,49.19348387,60.521,67.23122581,60.85283871,59.9582,58.95412903,70.2773,77.21222581,71.12241935,69.4961,276.696,599.913,809.811,651.105,582.111,
OREI_ONFARM_TRIAL,2019,Doonan,Doonan2019,TD,ILLINOIS,Reynolds,17.2B241,ORG4,1,41.3356241,-90.6676853,43600,CC,Green,Mixed,High,35000,43,0.001,43000,High,13,Intensive,Corn-Wheat-Soybean-Corn,Absent,High,3,0.75,Low,188.3333333,108,17.00666667,16.24333333,7.5,55.4,1.80117454,59,35.2089275,7.3,4.1,72.2,1.143,9.73,34.69,5.9,4.69,96.5,10,27.5,4325.5,515.5,159.5,29.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,255.52,142.74,47.94,79.71,229.74,68.71477419,80.0336,87.19322581,81.392,79.034,49.19348387,60.521,67.23122581,60.85283871,59.9582,58.95412903,70.2773,77.21222581,71.12241935,69.4961,276.696,599.913,809.811,651.105,582.111,
OREI_ONFARM_TRIAL,2019,Doonan,Doonan2019,TD,ILLINOIS,Reynolds,PHW52*LH185,UIUC7,1,41.3356241,-90.6676853,43600,CC,Green,Mixed,High,35000,38,0.001,38000,High,13,Intensive,Corn-Wheat-Soybean-Corn,Absent,High,3,0.75,Low,201.3333333,81.33333333,19.83333333,16.83333333,7.5,62.7,2.912523482,87,56.93330982,7.8,3.2,73.7,1.286,10.18,35.54,5.9,4.955,99,9.5,25.5,4472.5,519,130.5,29.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,255.52,142.74,47.94,79.71,229.74,68.71477419,80.0336,87.19322581,81.392,79.034,49.19348387,60.521,67.23122581,60.85283871,59.9582,58.95412903,70.2773,77.21222581,71.12241935,69.4961,276.696,599.913,809.811,651.105,582.111,
OREI_ONFARM_TRIAL,2019,Doonan,Doonan2019,TD,ILLINOIS,Reynolds,59R5,CHECK1,1,41.3356241,-90.6676853,43600,CC,Green,Mixed,High,35000,27,0.001,27000,Low,13,Intensive,Corn-Wheat-Soybean-Corn,Absent,High,3,0.75,Low,.,.,.,.,7.5,59.8,3.475362968,69,67.93556098,7.3,2.9,74.5,1.266,10.21,33.73,6,4.875,99,9,24,4394,530.5,121,33.5,24.45978571,1.950428571,12.54817966,24.52545005,8.214285714,2.564094711,0.160286009,15.65388535,44.54284689,817,5,25,70,755.65,79.27352,59.55134968,69.41243484,2919.636,255.52,142.74,47.94,79.71,229.74,68.71477419,80.0336,87.19322581,81.392,79.034,49.19348387,60.521,67.23122581,60.85283871,59.9582,58.95412903,70.2773,77.21222581,71.12241935,69.4961,276.696,599.913,809.811,651.105,582.111,
OREI_ONFARM_TRIAL,2019,Smith,Smith2019,AS,ILLINOIS,Peoria,PHHB9*PHM49,UIUC1,2,40.629017,-89.7754,43627,Turkey,Mix,Legume,Low,35000,20,0.001,20000,Low,4,Extensive,Corn/CCG-Soybean-Dry peas/CCM8-Corn,Absent,High,12,3,High,212,85,19.68,17.495,8.2,62.1,5.639858884,81,109.4123089,7.2,3.1,73.8,1.25,10,21.275,7.1,2.455,69,9,32,3051,553,140.5,32,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,759.63,80.59540129,60.57302968,70.58421548,3089.304,256.51,126.63,51.38,102.77,222.34,71.48735484,80.9036,87.31225806,82.21419355,81.0596,51.87025806,60.9404,67.24922581,61.93806452,60.8672,61.67880645,70.922,77.28074194,72.07612903,70.9634,360.756,617.661,810.414,678.969,621.504,
OREI_ONFARM_TRIAL,2019,Smith,Smith2019,AS,ILLINOIS,Peoria,59R5,CHECK1,2,40.629017,-89.7754,43627,Turkey,Mix,Legume,Low,35000,28,0.001,28000,Low,4,Extensive,Corn/CCG-Soybean-Dry peas/CCM8-Corn,Absent,High,12,3,High,213,84.5,20.17,18.12,8,62.4,5.58099553,67,108.5062529,7.8,2.8,74.1,1.296,10.2,20.915,7.15,2.4,68,8,42,3096.5,487,137,31,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,759.63,80.59540129,60.57302968,70.58421548,3089.304,256.51,126.63,51.38,102.77,222.34,71.48735484,80.9036,87.31225806,82.21419355,81.0596,51.87025806,60.9404,67.24922581,61.93806452,60.8672,61.67880645,70.922,77.28074194,72.07612903,70.9634,360.756,617.661,810.414,678.969,621.504,
OREI_ONFARM_TRIAL,2019,Smith,Smith2019,AS,ILLINOIS,Peoria,PHW52*LH185,UIUC7,2,40.629017,-89.7754,43627,Turkey,Mix,Legume,Low,35000,16,0.001,16000,Low,4,Extensive,Corn/CCG-Soybean-Dry peas/CCM8-Corn,Absent,High,12,3,High,234.5,86.5,19.635,18.215,7.8,60.8,1.880320398,76,36.63684292,9.1,3.2,72.5,1.301,10.05,20.295,7.15,2.475,69.5,7.5,35.5,3032.5,457,127.5,30.5,12.4865,1.233,10.09602762,27.58547909,22,1.935535758,0.135568525,14.32728486,29.03958623,531,5,31,64,759.63,80.59540129,60.57302968,70.58421548,3089.304,256.51,126.63,51.38,102.77,222.34,71.48735484,80.9036,87.31225806,82.21419355,81.0596,51.87025806,60.9404,67.24922581,61.93806452,60.8672,61.67880645,70.922,77.28074194,72.07612903,70.9634,360.756,617.661,810.414,678.969,621.504,
